playerName,ovr,position,program,team,price,externalId,url
Jordan Davis,79,,Core,,,101022164,https://www.mut.gg/players/22164-jordan-davis/27-101022164/
J.K. Dobbins,79,,Core,,,101020926,https://www.mut.gg/players/20926-jk-dobbins/27-101020926/
David Edwards,79,,Core,,,101020532,https://www.mut.gg/players/20532-david-edwards/27-101020532/
DeShon Elliott,79,,Core,,,101013154,https://www.mut.gg/players/13154-deshon-elliott/27-101013154/
Jermaine Eluemunor,79,,Core,,,101012600,https://www.mut.gg/players/12600-jermaine-eluemunor/27-101012600/
Dylan Fairchild,79,,Pregame Access,,,106015168,https://www.mut.gg/players/15168-dylan-fairchild/27-106015168/
Jake Ferguson,79,,Core,,,101022094,https://www.mut.gg/players/22094-jake-ferguson/27-101022094/
Zaire Franklin,79,,Core,,,101013480,https://www.mut.gg/players/13480-zaire-franklin/27-101013480/
John Franklin-Myers,79,,Core,,,101013356,https://www.mut.gg/players/13356-john-franklin-myers/27-101013356/
Will Fries,79,,Core,,,101021831,https://www.mut.gg/players/21831-will-fries/27-101021831/
Alohi Gilman,79,,Core,,,101021016,https://www.mut.gg/players/21016-alohi-gilman/27-101021016/
Chris Godwin Jr,79,,Core,,,101012614,https://www.mut.gg/players/12614-chris-godwin/27-101012614/
Thomas Hennessy,79,,Platinum Players,,,101112908,https://www.mut.gg/players/12908-thomas-hennessy/27-101112908/
Thomas Hennessy,79,,Core,,,101012908,https://www.mut.gg/players/12908-thomas-hennessy/27-101012908/
T.J. Hockenson,79,,Core,,,101020518,https://www.mut.gg/players/20518-tj-hockenson/27-101020518/
Tytus Howard,79,,Core,,,101020397,https://www.mut.gg/players/20397-tytus-howard/27-101020397/
Travis Hunter,79,,Core,,,101015101,https://www.mut.gg/players/15101-travis-hunter/27-101015101/
Jalen Hurts,79,,Core,,,101021033,https://www.mut.gg/players/21033-jalen-hurts/27-101021033/
Austin Jackson,79,,Pregame Access,,,106020965,https://www.mut.gg/players/20965-austin-jackson/27-106020965/
Donte Jackson,79,,Core,,,101013169,https://www.mut.gg/players/13169-donte-jackson/27-101013169/
Grady Jarrett,79,,Core,,,101002549,https://www.mut.gg/players/2549-grady-jarrett/27-101002549/
Tony Jefferson,79,,Core,,,101009879,https://www.mut.gg/players/9879-tony-jefferson-ii/27-101009879/
Paris Johnson Jr,79,,Core,,,101022699,https://www.mut.gg/players/22699-paris-johnson-jr/27-101022699/
Daniel Jones,79,,Core,,,101020427,https://www.mut.gg/players/20427-daniel-jones/27-101020427/
Marcus Jones,79,,Core,,,101022224,https://www.mut.gg/players/22224-marcus-jones/27-101022224/
Cameron Jordan,79,,Core,,,101010697,https://www.mut.gg/players/10697-cameron-jordan/27-101010697/
Quinshon Judkins,79,,Core,,,101014811,https://www.mut.gg/players/14811-quinshon-judkins/27-101014811/
Cam Jurgens,79,,Core,,,101022273,https://www.mut.gg/players/22273-cam-jurgens/27-101022273/
Dalton Kincaid,79,,Core,,,101022823,https://www.mut.gg/players/22823-dalton-kincaid/27-101022823/
Harold Landry III,79,,Core,,,101013172,https://www.mut.gg/players/13172-harold-landry-iii/27-101013172/
JC Latham,79,,Core,,,101014697,https://www.mut.gg/players/14697-jc-latham/27-101014697/
Trevor Lawrence,79,,Core,,,101021553,https://www.mut.gg/players/21553-trevor-lawrence/27-101021553/
Deommodore Lenoir,79,,Core,,,101021454,https://www.mut.gg/players/21454-deommodore-lenoir/27-101021454/
Hunter Luepke,79,,Core,,,101022755,https://www.mut.gg/players/22755-hunter-luepke/27-101022755/
Hunter Luepke,79,,Platinum Players,,,101122755,https://www.mut.gg/players/22755-hunter-luepke/27-101122755/
Frankie Luvu,79,,Core,,,101013628,https://www.mut.gg/players/13628-frankie-luvu/27-101013628/
Chase McLaughlin,79,,Platinum Players,,,101120873,https://www.mut.gg/players/20873-chase-mclaughlin/27-101120873/
Chase McLaughlin,79,,Core,,,101020873,https://www.mut.gg/players/20873-chase-mclaughlin/27-101020873/
Jakobi Meyers,79,,Core,,,101020433,https://www.mut.gg/players/20433-jakobi-meyers/27-101020433/
Tre'von Moehrig,79,,Core,,,101021490,https://www.mut.gg/players/21490-trevon-moehrig/27-101021490/
Elijah Molden,79,,Core,,,101021660,https://www.mut.gg/players/21660-elijah-molden/27-101021660/
David Montgomery,79,,Core,,,101020489,https://www.mut.gg/players/20489-david-montgomery/27-101020489/
Chad Muma,79,,Core,,,101022186,https://www.mut.gg/players/22186-chad-muma/27-101022186/
Bo Nix,79,,Core,,,101014609,https://www.mut.gg/players/14609-bo-nix/27-101014609/
Rome Odunze,79,,Core,,,101014645,https://www.mut.gg/players/14645-rome-odunze/27-101014645/
Ed Oliver,79,,Core,,,101020548,https://www.mut.gg/players/20548-ed-oliver/27-101020548/
Jaelan Phillips,79,,Core,,,101021512,https://www.mut.gg/players/21512-jaelan-phillips/27-101021512/
Eddy Pineiro,79,,Core,,,101013428,https://www.mut.gg/players/13428-eddy-pineiro/27-101013428/
Eddy Pineiro,79,,Platinum Players,,,101113428,https://www.mut.gg/players/13428-eddy-pineiro/27-101113428/
Michael Pittman,79,,Core,,,101021081,https://www.mut.gg/players/21081-michael-pittman-jr/27-101021081/
Kyle Pitts Sr,79,,Core,,,101021565,https://www.mut.gg/players/21565-kyle-pitts/27-101021565/
Tony Pollard,79,,Core,,,101020473,https://www.mut.gg/players/20473-tony-pollard/27-101020473/
Jackson Powers-Johnson,79,,Core,,,101014704,https://www.mut.gg/players/14704-jackson-powers-johnson/27-101014704/
Bernhard Raimann,79,,Core,,,101022132,https://www.mut.gg/players/22132-bernhard-raimann/27-101022132/
Sheldon Rankins,79,,Core,,,101017550,https://www.mut.gg/players/17550-sheldon-rankins/27-101017550/
Wan'Dale Robinson,79,,Core,,,101022368,https://www.mut.gg/players/22368-wandale-robinson/27-101022368/
Roger Rosengarten,79,,Core,,,101014733,https://www.mut.gg/players/14733-roger-rosengarten/27-101014733/
Jason Sanders,79,,Platinum Players,,,101113478,https://www.mut.gg/players/13478-jason-sanders/27-101113478/
Jason Sanders,79,,Core,,,101013478,https://www.mut.gg/players/13478-jason-sanders/27-101013478/
Dalton Schultz,79,,Core,,,101013435,https://www.mut.gg/players/13435-dalton-schultz/27-101013435/
Khalil Shakir,79,,Core,,,101022074,https://www.mut.gg/players/22074-khalil-shakir/27-101022074/
Trent Sieg,79,,Platinum Players,,,101113645,https://www.mut.gg/players/13645-trent-sieg/27-101113645/
Trent Sieg,79,,Core,,,101013645,https://www.mut.gg/players/13645-trent-sieg/27-101013645/
Tykee Smith,79,,Core,,,101014949,https://www.mut.gg/players/14949-tykee-smith/27-101014949/
Charlie Smyth,79,,Platinum Players,,,101104772,https://www.mut.gg/players/4772-charlie-smyth/27-101104772/
Charlie Smyth,79,,Core,,,101004772,https://www.mut.gg/players/4772-charlie-smyth/27-101004772/
Ronnie Stanley,79,,Core,,,101017545,https://www.mut.gg/players/17545-ronnie-stanley/27-101017545/
Grover Stewart,79,,Pregame Access,,,106012835,https://www.mut.gg/players/12835-grover-stewart/27-106012835/
Geno Stone,79,,Core,,,101021018,https://www.mut.gg/players/21018-geno-stone/27-101021018/
Wyatt Teller,79,,Core,,,101013208,https://www.mut.gg/players/13208-wyatt-teller/27-101013208/
Kayvon Thibodeaux,79,,Core,,,101022139,https://www.mut.gg/players/22139-kayvon-thibodeaux/27-101022139/
Joe Tippmann,79,,Core,,,101022876,https://www.mut.gg/players/22876-joe-tippmann/27-101022876/
Andrew Van Ginkel,79,,Core,,,101020699,https://www.mut.gg/players/20699-andrew-van-ginkel/27-101020699/
Kyle Van Noy,79,,Core,,,101012387,https://www.mut.gg/players/12387-kyle-van-noy/27-101012387/
Jalon Walker,79,,Core,,,101015265,https://www.mut.gg/players/15265-jalon-walker/27-101015265/
Quay Walker,79,,Core,,,101022187,https://www.mut.gg/players/22187-quay-walker/27-101022187/
Cam Ward,79,,Pregame Access,,,106014778,https://www.mut.gg/players/14778-cam-ward/27-106014778/
Jaylen Warren,79,,Core,,,101022471,https://www.mut.gg/players/22471-jaylen-warren/27-101022471/
Tyler Warren,79,,Core,,,101015102,https://www.mut.gg/players/15102-tyler-warren/27-101015102/
Jaylen Watson,79,,Pregame Access,,,106022242,https://www.mut.gg/players/22242-jaylen-watson/27-106022242/
Luke Wattenberg,79,,Core,,,101022435,https://www.mut.gg/players/22435-luke-wattenberg/27-101022435/
Xavier Watts,79,,Core,,,101015331,https://www.mut.gg/players/15331-xavier-watts/27-101015331/
Nate Wiggins,79,,Core,,,101014924,https://www.mut.gg/players/14924-nate-wiggins/27-101014924/
Quincy Williams,79,,Core,,,101020728,https://www.mut.gg/players/20728-quincy-williams/27-101020728/
Mack Wilson Sr,79,,Core,,,101020582,https://www.mut.gg/players/20582-mack-wilson/27-101020582/
Riq Woolen,79,,Core,,,101022247,https://www.mut.gg/players/22247-tariq-woolen/27-101022247/
Marquise Brown,78,,Preseason Standouts,,,111020497,https://www.mut.gg/players/20497-marquise-brown/27-111020497/
C.J. Gardner-Johnson,78,,Preseason Standouts,,,111020621,https://www.mut.gg/players/20621-chauncey-gardner-johnson/27-111020621/
Christian Kirk,78,,Preseason Standouts,,,111013186,https://www.mut.gg/players/13186-christian-kirk/27-111013186/
Roger McCreary,78,,Preseason Standouts,,,111022206,https://www.mut.gg/players/22206-roger-mccreary/27-111022206/
Isiah Pacheco,78,,Preseason Standouts,,,111022334,https://www.mut.gg/players/22334-isaih-pacheco/27-111022334/
John Michael Schmitz Jr,78,,Training Camp,,,107022853,https://www.mut.gg/players/22853-john-michael-schmitz/27-107022853/
Paulson Adebo,78,,Core,,,101021445,https://www.mut.gg/players/21445-paulson-adebo/27-101021445/
Brandon Aiyuk,78,,Core,,,101021069,https://www.mut.gg/players/21069-brandon-aiyuk/27-101021069/
Joe Alt,78,,Core,,,101014694,https://www.mut.gg/players/14694-joe-alt/27-101014694/
David Bailey,78,,Rookies,,,101501887,https://www.mut.gg/players/1887-david-bailey/27-101501887/
Rueben Bain Jr.,78,,Rookies,,,101516334,https://www.mut.gg/players/16334-rueben-bain-jr/27-101516334/
Bryce Baringer,78,,Core,,,101023112,https://www.mut.gg/players/23112-bryce-baringer/27-101023112/
Bryce Baringer,78,,Platinum Players,,,101123112,https://www.mut.gg/players/23112-bryce-baringer/27-101123112/
Cody Barton,78,,Core,,,101020692,https://www.mut.gg/players/20692-cody-barton/27-101020692/
Jake Bates,78,,Platinum Players,,,101101238,https://www.mut.gg/players/1238-jake-bates/27-101101238/
Jake Bates,78,,Core,,,101001238,https://www.mut.gg/players/1238-jake-bates/27-101001238/
Jordan Battle,78,,Core,,,101023025,https://www.mut.gg/players/23025-jordan-battle/27-101023025/
Cooper Beebe,78,,Core,,,101014708,https://www.mut.gg/players/14708-cooper-beebe/27-101014708/
Matthew Bergeron,78,,Core,,,101022878,https://www.mut.gg/players/22878-matthew-bergeron/27-101022878/
Julian Blackmon,78,,Core,,,101021269,https://www.mut.gg/players/21269-julian-blackmon/27-101021269/
Jake Brendel,78,,Core,,,101017912,https://www.mut.gg/players/17912-jake-brendel/27-101017912/
Bradley Chubb,78,,Core,,,101013079,https://www.mut.gg/players/13079-bradley-chubb/27-101013079/
Chuck Clark,78,,Core,,,101012785,https://www.mut.gg/players/12785-chuck-clark/27-101012785/
Kenny Clark,78,,Core,,,101017661,https://www.mut.gg/players/17661-kenny-clark/27-101017661/
James Conner,78,,Core,,,101012664,https://www.mut.gg/players/12664-james-conner/27-101012664/
Charles Cross,78,,Core,,,101022437,https://www.mut.gg/players/22437-charles-cross/27-101022437/
Jayden Daniels,78,,Core,,,101014579,https://www.mut.gg/players/14579-jayden-daniels/27-101014579/
Nakobe Dean,78,,Core,,,101022402,https://www.mut.gg/players/22402-nakobe-dean/27-101022402/
Mansoor Delane,78,,Rookies,,,101501827,https://www.mut.gg/players/1827-mansoor-delane/27-101501827/
Gervon Dexter Sr,78,,Core,,,101022921,https://www.mut.gg/players/22921-gervon-dexter/27-101022921/
Yaya Diaby,78,,Core,,,101022952,https://www.mut.gg/players/22952-yaya-diaby/27-101022952/
Tyrel Dodson,78,,Core,,,101020597,https://www.mut.gg/players/20597-tyrel-dodson/27-101020597/
Caleb Downs,78,,Rookies,,,101516198,https://www.mut.gg/players/16198-caleb-downs/27-101516198/
Josh Downs,78,,Core,,,101022763,https://www.mut.gg/players/22763-josh-downs/27-101022763/
Kyle Dugger,78,,Core,,,101021161,https://www.mut.gg/players/21161-kyle-dugger/27-101021161/
Cobie Durant,78,,Core,,,101022278,https://www.mut.gg/players/22278-decobie-durant/27-101022278/
Arnold Ebiketie,78,,Core,,,101022147,https://www.mut.gg/players/22147-arnold-ebiketie/27-101022147/
Samson Ebukam,78,,Core,,,101012834,https://www.mut.gg/players/12834-samson-ebukam/27-101012834/
Emeka Egbuka,78,,Core,,,101015054,https://www.mut.gg/players/15054-emeka-egbuka/27-101015054/
Evan Engram,78,,Core,,,101012589,https://www.mut.gg/players/12589-evan-engram/27-101012589/
Harold Fannin Jr,78,,Core,,,101015120,https://www.mut.gg/players/15120-harold-fannin-jr/27-101015120/
Troy Fautanu,78,,Core,,,101014700,https://www.mut.gg/players/14700-troy-fautanu/27-101014700/
Reid Ferguson,78,,Core,,,101013039,https://www.mut.gg/players/13039-reid-ferguson/27-101013039/
Reid Ferguson,78,,Platinum Players,,,101113039,https://www.mut.gg/players/13039-reid-ferguson/27-101113039/
Braden Fiske,78,,Core,,,101014855,https://www.mut.gg/players/14855-braden-fiske/27-101014855/
Ryan Fitzgerald,78,,Core,,,101015369,https://www.mut.gg/players/15369-ryan-fitzgerald/27-101015369/
Ryan Fitzgerald,78,,Platinum Players,,,101115369,https://www.mut.gg/players/15369-ryan-fitzgerald/27-101115369/
Cor'Dale Flott,78,,Core,,,101022259,https://www.mut.gg/players/22259-cordale-flott/27-101022259/
Pat Freiermuth,78,,Core,,,101021561,https://www.mut.gg/players/21561-pat-freiermuth/27-101021561/
Taliese Fuaga,78,,Core,,,101014696,https://www.mut.gg/players/14696-taliese-fuaga/27-101014696/
Mason Graham,78,,Core,,,101015237,https://www.mut.gg/players/15237-mason-graham/27-101015237/
Carl Granderson,78,,Core,,,101020417,https://www.mut.gg/players/20417-carl-granderson/27-101020417/
Cedric Gray,78,,Core,,,101014909,https://www.mut.gg/players/14909-cedric-gray/27-101014909/
Omarion Hampton,78,,Core,,,101015045,https://www.mut.gg/players/15045-omarion-hampton/27-101015045/
Javon Hargrave,78,,Core,,,101017670,https://www.mut.gg/players/17670-javon-hargrave/27-101017670/
Anton Harrison,78,,Core,,,101022850,https://www.mut.gg/players/22850-anton-harrison/27-101022850/
Marvin Harrison Jr,78,,Core,,,101014643,https://www.mut.gg/players/14643-marvin-harrison-jr/27-101014643/
Jaylinn Hawkins,78,,Core,,,101021272,https://www.mut.gg/players/21272-jaylinn-hawkins/27-101021272/
TreVeyon Henderson,78,,Core,,,101014810,https://www.mut.gg/players/14810-treveyon-henderson/27-101014810/
Nick Herbig,78,,Core,,,101022982,https://www.mut.gg/players/22982-nick-herbig/27-101022982/
Amani Hooker,78,,Core,,,101020629,https://www.mut.gg/players/20629-amani-hooker/27-101020629/
Malik Hooker,78,,Core,,,101012527,https://www.mut.gg/players/12527-malik-hooker/27-101012527/
Chuba Hubbard,78,,Core,,,101021574,https://www.mut.gg/players/21574-chuba-hubbard/27-101021574/
Ed Ingram,78,,Core,,,101022118,https://www.mut.gg/players/22118-ed-ingram/27-101022118/
Alaric Jackson,78,,Core,,,101021997,https://www.mut.gg/players/21997-aj-jackson/27-101021997/
Jonah Jackson,78,,Core,,,101021113,https://www.mut.gg/players/21113-jonah-jackson/27-101021113/
Mike Jackson,78,,Core,,,101020607,https://www.mut.gg/players/20607-mike-jackson-sr/27-101020607/
Teven Jenkins,78,,Core,,,101021537,https://www.mut.gg/players/21537-teven-jenkins/27-101021537/
Jerry Jeudy,78,,Core,,,101020940,https://www.mut.gg/players/20940-jerry-jeudy/27-101020940/
Juwan Johnson,78,,Core,,,101021058,https://www.mut.gg/players/21058-juwan-johnson/27-101021058/
Zion Johnson,78,,Core,,,101022115,https://www.mut.gg/players/22115-zion-johnson/27-101022115/
Jermaine Johnson II,78,,Core,,,101022141,https://www.mut.gg/players/22141-jermaine-johnson-ii/27-101022141/
Quentin Johnston,78,,Core,,,101022695,https://www.mut.gg/players/22695-quentin-johnston/27-101022695/
Travis Jones,78,,Core,,,101022179,https://www.mut.gg/players/22179-travis-jones/27-101022179/
Ted Karras,78,,Core,,,101017860,https://www.mut.gg/players/17860-ted-karras/27-101017860/
Cole Kmet,78,,Core,,,101020952,https://www.mut.gg/players/20952-cole-kmet/27-101020952/
Malachi Lawrence,78,,Rookies,,,101501811,https://www.mut.gg/players/1811-malachi-lawrence/27-101501811/
Jeremiyah Love,78,,Rookies,,,101516370,https://www.mut.gg/players/16370-jeremiyah-love/27-101516370/
Quan Martin,78,,Core,,,101023053,https://www.mut.gg/players/23053-jartavius-martin/27-101023053/
Jordan Mason,78,,Core,,,101022332,https://www.mut.gg/players/22332-jordan-mason/27-101022332/
Ross Matiscik,78,,Core,,,101021400,https://www.mut.gg/players/21400-ross-matiscik/27-101021400/
Ross Matiscik,78,,Platinum Players,,,101121400,https://www.mut.gg/players/21400-ross-matiscik/27-101121400/
Scott Matlock,78,,Core,,,101023268,https://www.mut.gg/players/23268-scott-matlock/27-101023268/
Cody Mauch,78,,Core,,,101022858,https://www.mut.gg/players/22858-cody-mauch/27-101022858/
Mason McCormick,78,,Core,,,101001083,https://www.mut.gg/players/1083-mason-mccormick/27-101001083/
Will McDonald IV,78,,Core,,,101022919,https://www.mut.gg/players/22919-will-mcdonald-iv/27-101022919/
Chase McLaughlin,78,,Pregame Access,,,106020873,https://www.mut.gg/players/20873-chase-mclaughlin/27-106020873/
Brandon McManus,78,,Core,,,101002278,https://www.mut.gg/players/2278-brandon-mcmanus/27-101002278/
Brandon McManus,78,,Platinum Players,,,101102278,https://www.mut.gg/players/2278-brandon-mcmanus/27-101102278/
Fernando Mendoza,78,,Rookies,,,101516261,https://www.mut.gg/players/16261-fernando-mendoza/27-101516261/
Amarius Mims,78,,Core,,,101014698,https://www.mut.gg/players/14698-amarius-mims/27-101014698/
DeMarvion Overshown,78,,Core,,,101022997,https://www.mut.gg/players/22997-demarvion-overshown/27-101022997/
James Pearce Jr,78,,Core,,,101015202,https://www.mut.gg/players/15202-james-pearce-jr/27-101015202/
Ricky Pearsall,78,,Core,,,101014657,https://www.mut.gg/players/14657-ricky-pearsall/27-101014657/
Denzel Perryman,78,,Core,,,101002560,https://www.mut.gg/players/2560-denzel-perryman/27-101002560/
Bradley Pinion,78,,Core,,,101002604,https://www.mut.gg/players/2604-bradley-pinion/27-101002604/
Bradley Pinion,78,,Platinum Players,,,101102604,https://www.mut.gg/players/2604-bradley-pinion/27-101102604/
Jayden Reed,78,,Core,,,101022786,https://www.mut.gg/players/22786-jayden-reed/27-101022786/
Aaron Rodgers,78,,Core,,,101026668,https://www.mut.gg/players/26668-aaron-rodgers/27-101026668/
Isaiah Rodgers Sr,78,,Core,,,101024432,https://www.mut.gg/players/24432-isaiah-rodgers/27-101024432/
Chad Ryland,78,,Platinum Players,,,101123110,https://www.mut.gg/players/23110-chad-ryland/27-101123110/
Chad Ryland,78,,Core,,,101023110,https://www.mut.gg/players/23110-chad-ryland/27-101023110/
Jonas Sanker,78,,Core,,,101015337,https://www.mut.gg/players/15337-jonas-sanker/27-101015337/
Noah Sewell,78,,Core,,,101022996,https://www.mut.gg/players/22996-noah-sewell/27-101022996/
Josh Simmons,78,,Core,,,101015124,https://www.mut.gg/players/15124-josh-simmons/27-101015124/
Trenton Simpson,78,,Core,,,101022704,https://www.mut.gg/players/22704-trenton-simpson/27-101022704/
Cam Skattebo,78,,Core,,,101014807,https://www.mut.gg/players/14807-cam-skattebo/27-101014807/
Joey Slye,78,,Core,,,101020835,https://www.mut.gg/players/20835-joey-slye/27-101020835/
Joey Slye,78,,Platinum Players,,,101120835,https://www.mut.gg/players/20835-joey-slye/27-101120835/
Omar Speights,78,,Core,,,101014917,https://www.mut.gg/players/14917-omar-speights/27-101014917/
Malaki Starks,78,,Core,,,101015357,https://www.mut.gg/players/15357-malaki-starks/27-101015357/
Terence Steele,78,,Core,,,101021104,https://www.mut.gg/players/21104-terence-steele/27-101021104/
Tarheeb Still,78,,Core,,,101001087,https://www.mut.gg/players/1087-tarheeb-still/27-101001087/
Jawaan Taylor,78,,Core,,,101020534,https://www.mut.gg/players/20534-jawaan-taylor/27-101020534/
Cam Taylor-Britt,78,,Core,,,101022220,https://www.mut.gg/players/22220-cam-taylor-britt/27-101022220/
Brian Thomas Jr,78,,Core,,,101014648,https://www.mut.gg/players/14648-brian-thomas-jr/27-101014648/
Tommy Townsend,78,,Core,,,101021175,https://www.mut.gg/players/21175-tommy-townsend/27-101021175/
Tommy Townsend,78,,Platinum Players,,,101121175,https://www.mut.gg/players/21175-tommy-townsend/27-101121175/
Tuli Tuipulotu,78,,Core,,,101022922,https://www.mut.gg/players/22922-tuli-tuipulotu/27-101022922/
Dallas Turner,78,,Core,,,101014894,https://www.mut.gg/players/14894-dallas-turner/27-101014894/
Parker Washington,78,,Core,,,101022766,https://www.mut.gg/players/22766-parker-washington/27-101022766/
Nathaniel Watson,78,,Core,,,101014921,https://www.mut.gg/players/14921-nathaniel-watson/27-101014921/
Tress Way,78,,Core,,,101002335,https://www.mut.gg/players/2335-tress-way/27-101002335/
Tress Way,78,,Platinum Players,,,101102335,https://www.mut.gg/players/2335-tress-way/27-101102335/
Eric Wilson,78,,Core,,,101012885,https://www.mut.gg/players/12885-eric-wilson/27-101012885/
Michael Wilson,78,,Core,,,101022810,https://www.mut.gg/players/22810-michael-wilson/27-101022810/
Dee Winters,78,,Core,,,101023001,https://www.mut.gg/players/23001-dee-winters/27-101023001/
Mansoor Delane,77,,Collectors Series,,,161301827,https://www.mut.gg/players/1827-mansoor-delane/27-161301827/
Caleb Downs,77,,Collectors Series,,,161316198,https://www.mut.gg/players/16198-caleb-downs/27-161316198/
Dennis Gardeck,77,,Collectors Series,,,161313610,https://www.mut.gg/players/13610-dennis-gardeck/27-161313610/
Colton McKivitz,77,,Collectors Series,,,161321115,https://www.mut.gg/players/21115-colton-mckivitz/27-161321115/
Aaron Rodgers,77,,Collectors Series,,,161326668,https://www.mut.gg/players/26668-aaron-rodgers/27-161326668/
Cam Skattebo,77,,Collectors Series,,,161314807,https://www.mut.gg/players/14807-cam-skattebo/27-161314807/
Xavier Watts,77,,Collectors Series,,,161315331,https://www.mut.gg/players/15331-xavier-watts/27-161315331/
Chase Young,77,,Collectors Series,,,161320985,https://www.mut.gg/players/20985-chase-young/27-161320985/
Dwight Freeney,77,,Legends,,,163314840,https://www.mut.gg/players/14840-dwight-freeney/27-163314840/
Derrick Johnson,77,,Legends,,,163326748,https://www.mut.gg/players/26748-derrick-johnson/27-163326748/
Ronnie Lott,77,,Legends,,,163311469,https://www.mut.gg/players/11469-ronnie-lott/27-163311469/
Gerald McCoy,77,,Legends,,,163309859,https://www.mut.gg/players/9859-gerald-mccoy/27-163309859/
Willie Anderson,77,,Legends,,,163300273,https://www.mut.gg/players/273-willie-anderson/27-163300273/
Martellus Bennett,77,,Legends,,,163328442,https://www.mut.gg/players/28442-martellus-bennett/27-163328442/
Marcel Reece,77,,Legends,,,163310020,https://www.mut.gg/players/10020-marcel-reece/27-163310020/
Marshal Yanda,77,,Legends,,,163328013,https://www.mut.gg/players/28013-marshal-yanda/27-163328013/
Tony Adams,77,,Core,,,101022642,https://www.mut.gg/players/22642-tony-adams/27-101022642/
Tyler Allgeier,77,,Core,,,101022315,https://www.mut.gg/players/22315-tyler-allgeier/27-101022315/
Christian Barmore,77,,Core,,,101021765,https://www.mut.gg/players/21765-christian-barmore/27-101021765/
Tyler Bass,77,,Platinum Players,,,101121170,https://www.mut.gg/players/21170-tyler-bass/27-101121170/
Tyler Bass,77,,Core,,,101021170,https://www.mut.gg/players/21170-tyler-bass/27-101021170/
Andrew Beck,77,,Core,,,101020526,https://www.mut.gg/players/20526-andrew-beck/27-101020526/
Andrew Beck,77,,Platinum Players,,,101120526,https://www.mut.gg/players/20526-andrew-beck/27-101120526/
Dane Belton,77,,Core,,,101022396,https://www.mut.gg/players/22396-dane-belton/27-101022396/
Kayshon Boutte,77,,Core,,,101022901,https://www.mut.gg/players/22901-kayshon-boutte/27-101022901/
Trent Brown,77,,Core,,,101002661,https://www.mut.gg/players/2661-trent-brown/27-101002661/
Coby Bryant,77,,Core,,,101022211,https://www.mut.gg/players/22211-coby-bryant/27-101022211/
Javon Bullard,77,,Core,,,101014944,https://www.mut.gg/players/14944-javon-bullard/27-101014944/
Luther Burden III,77,,Core,,,101015095,https://www.mut.gg/players/15095-luther-burden-iii/27-101015095/
Tyson Campbell,77,,Core,,,101021696,https://www.mut.gg/players/21696-tyson-campbell/27-101021696/
Will Campbell,77,,Core,,,101015160,https://www.mut.gg/players/15160-will-campbell/27-101015160/
Andre Cisco,77,,Core,,,101021466,https://www.mut.gg/players/21466-andre-cisco/27-101021466/
Zaven Collins,77,,Core,,,101021495,https://www.mut.gg/players/21495-zaven-collins/27-101021495/
Josh Conerly Jr,77,,Core,,,101015163,https://www.mut.gg/players/15163-josh-conerly-jr/27-101015163/
Chamarri Conner,77,,Core,,,101023060,https://www.mut.gg/players/23060-chamarri-conner/27-101023060/
Austin Corbett,77,,Core,,,101013177,https://www.mut.gg/players/13177-austin-corbett/27-101013177/
Lloyd Cushenberry III,77,,Core,,,101020974,https://www.mut.gg/players/20974-lloyd-cushenberry-iii/27-101020974/
James Daniels,77,,Core,,,101013137,https://www.mut.gg/players/13137-james-daniels/27-101013137/
Akeem Davis-Gaither,77,,Core,,,101021160,https://www.mut.gg/players/21160-akeem-davis-gaither/27-101021160/
Tank Dell,77,,Core,,,101022764,https://www.mut.gg/players/22764-tank-dell/27-101022764/
SirVocea Dennis,77,,Core,,,101023003,https://www.mut.gg/players/23003-sirvocea-dennis/27-101023003/
Romeo Doubs,77,,Core,,,101022076,https://www.mut.gg/players/22076-romeo-doubs/27-101022076/
Ikem Ekwonu,77,,Core,,,101022439,https://www.mut.gg/players/22439-ikem-ekwonu/27-101022439/
Zach Ertz,77,,Core,,,101000857,https://www.mut.gg/players/857-zach-ertz/27-101000857/
Spencer Fano,77,,Rookies,,,101501819,https://www.mut.gg/players/1819-spencer-fano/27-101501819/
Keldric Faulk,77,,Rookies,,,101516238,https://www.mut.gg/players/16238-keldric-faulk/27-101516238/
Troy Franklin,77,,Core,,,101014647,https://www.mut.gg/players/14647-troy-franklin/27-101014647/
C.J. Gardner-Johnson,77,,Core,,,101020621,https://www.mut.gg/players/20621-chauncey-gardner-johnson/27-101020621/
Mike Gesicki,77,,Core,,,101013192,https://www.mut.gg/players/13192-mike-gesicki/27-101013192/
DJ Glaze,77,,Core,,,101014731,https://www.mut.gg/players/14731-dj-glaze/27-101014731/
Matt Goncalves,77,,Core,,,101014714,https://www.mut.gg/players/14714-matt-goncalves/27-101014714/
Zane Gonzalez,77,,Core,,,101012821,https://www.mut.gg/players/12821-zane-gonzalez/27-101012821/
Zane Gonzalez,77,,Platinum Players,,,101112821,https://www.mut.gg/players/12821-zane-gonzalez/27-101112821/
Mike Green,77,,Core,,,101015200,https://www.mut.gg/players/15200-mike-green/27-101015200/
Robert Hainsey,77,,Core,,,101021643,https://www.mut.gg/players/21643-robert-hainsey/27-101021643/
Maxwell Hairston,77,,Core,,,101015328,https://www.mut.gg/players/15328-maxwell-hairston/27-101015328/
Derick Hall,77,,Core,,,101022974,https://www.mut.gg/players/22974-derick-hall/27-101022974/
